 We need to start our groundwork,,,,,,
 No. Always. Tejaswi was very very particular about this.,,,,,,
 Yea,,,,,,
,,,,,,
 What? 😂,,,,,,
,,,,,,
 ‎,,,,,,
 Ante not everything in detail,,,,,,
 But we need to tell why we're doing. For her satisfaction.,,,,,,
 What*,,,,,,
 Sarey chepdham le,,,,,,
 Any Mumbai supporters today? 😂,,,,,,
,,,,,,
 Nope,,,,,,
 ‎,,,,,,
 Guys now I completely completely belong to CBIT MUN,,,,,,
 Cool,,,,,,
 Why is an eagle there beside rakshak bharath? 😂,,,,,,
 Haa,,,,,,
 That’s TITC ka emoji,,,,,,
 I give emojis to all contacts,,,,,,
 Oho abbo,,,,,,
 What's mine,,,,,,
 The core committee has ♠,,,,,,
 Ohoo,,,,,,
 😭😭😭😭,,,,,,
 MUN people used to have 😎 this emoji ,,,,,,
,,,,,,
 ‎,,,,,,
 There,,,,,,
 Yey,,,,,,
 ‎,,,,,,
 Oc group,,,,,,
 👏🏻,,,,,,
 Amit’s thing is different?,,,,,,
 Communicando,,,,,,
 💆🏻‍♂️💆🏻‍♂️,,,,,,
 ‎,,,,,,
 Idk who Amit is ,,,,,,
,,,,,,
 😂😂😂,,,,,,
 What why ?,,,,,,
 Yess 😂😂😂😂,,,,,,
 Arjun Reddy chudale?,,,,,,
 Chusina,,,,,,
 Amit Enti ?,,,,,,
 Andulo entha popular eh amit,,,,,,
 Starting lo,,,,,,
 Ekkada ?,,,,,,
 Ah scene,,,,,,
 Ohooo,,,,,,
 Yeahhh,,,,,,
 I get it,,,,,,
 Zuck is already going through a lot currently. This is the right time to release Amit emoji 😂,,,,,,
 😅😅😂😂,,,,,,
 Amit is an emotion,,,,,,
 Arjun Reddy too🤭,,,,,,
" Btw, that Amit guy is Srimannarayana in rangasthalam",,,,,,
 I didn’t watch rangastalam yet☹️,,,,,,
 Ik😂,,,,,,
 Woahhhh,,,,,,
 You talking about that senior ee kada ?,,,,,,
 Srimannarayana character,,,,,,
,,,,,,
 Inka aapu,,,,,,
 Entha mandiki spoil chestav ?,,,,,,
 😂😂,,,,,,
 I wish I was in stadium right now 😭,,,,,,
 Kadaaaa,,,,,,
 Epic match🧡🧡,,,,,,
 🙌🏼,,,,,,
 Chi Iam getting rotten with WT here 🤦🏻‍♀🤦🏻‍♀,,,,,,
 Damn,,,,,,
 2 runs 2 balls a ?,,,,,,
 Wooooow,,,,,,
 Wait is it done ?,,,,,,
 Srh,,,,,,
 Yeasss,,,,,,
 😕😭😭😭,,,,,,
 ‎,,,,,,
 Where are you guys ?,,,,,,
 C-211,,,,,,
 👍🏼,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Rey Rey😂,,,,,,
 Rey @919573066222 I know her name 😠,,,,,,
 Aithe!?,,,,,,
 🐰,,,,,,
 Yeah😂,,,,,,
 Guys we’ll go to marigold on Monday?,,,,,,
 And do what ?,,,,,,
 We’ll go enquire cost for the conference halls and rooms !!,,,,,,
 Before going to Secunderabad?,,,,,,
 After the BM is done,,,,,,
 Okie,,,,,,
 Can we go without official permission ?,,,,,,
 Yeah,,,,,,
 It's better we call them up and get the details,,,,,,
 I called them ,,,,,,
,,,,,,
 Ahhh,,,,,,
 It's better we have the entire thing and go ahead with it,,,,,,
 Mama because,,,,,,
 We'll have confidence to answer any kind of question,,,,,,
 If we have permission in hand,,,,,,
 Secretariat ki idham ankunnam kadha hotels work,,,,,,
 Okay,,,,,,
 Mana research manam cheyali kada,,,,,,
" Guys even if do the conference in Marriott, if we don’t have panda",,,,,,
,,,,,,
 Is it the same in other hotels too?,,,,,,
 Yeah it’s almost the same ,,,,,,
,,,,,,
 Oooo,,,,,,
 The above thing is without the prize money and EB fee,,,,,,
 Will we give money for special mention?,,,,,,
 Nope,,,,,,
" Best del, high comm",,,,,,
 Set,,,,,,
 4500-best del,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Another 50k for the EB,,,,,,
 No it's actually upto the chair,,,,,,
 But from this year we'll give the money to best del,,,,,,
 How much?,,,,,,
 Because that actually makes sense. If we give 7k best del per committee. Good delegates will show up to win,,,,,,
 Narayan Sharma dropped as chair so that he can go to that bsce MUN. The cash prize for best del was 10k,,,,,,
 We’ll give momentoes to other delegates then,,,,,,
 Kaani we can't publicise cash prize,,,,,,
 We'll have search for a way,,,,,,
 To let the delegates know about the cash prize,,,,,,
 Then there’s no point in giving that much,,,,,,
 Yeah,,,,,,
 Yeaa,,,,,,
 We have to make someome ask,,,,,,
 In the comments,,,,,,
" Once an MUN publicizes cash prize , it means they are desperate",,,,,,
 Yeah!,,,,,,
 Yaa,,,,,,
 It's not about that,,,,,,
 It's also CBIT MUN is something which has set a trend,,,,,,
 Fir everything,,,,,,
 For*,,,,,,
 We’ll have to discuss about it,,,,,,
 ‎,,,,,,
 Should have brought the spare key too🤦🏻‍♂😐,,,,,,
 Adi kuda pogodtunde🤦🏻‍♂️🙈,,,,,,
 Guys,,,,,,
 Let's extend the deadline for the tags till tmrw evng?,,,,,,
 Okay,,,,,,
 We'll see if they ask for it.,,,,,,
 What if they are ready to submit ?,,,,,,
 It was a mistake in our part,,,,,,
 So we have to,,,,,,
 I'm not saying no to extension.....but let them ask for it.,,,,,,
 Shashank and I kind off met Khundana and Farooqunnisa today. ,,,,,,
,,,,,,
,,,,,,
 Yea i agree,,,,,,
 Did they ask you to give extension when you were talking to them ?,,,,,,
 What do you think mama,,,,,,
 Do you think they did ,,,,p,,
 Sana said she did,,,,,,
 What ? ,,,,,,
,,,,,,
 Ehe,,,,,,
 She did the taglines job,,,,,,
 Before they ask don't extend,,,,,,
 Okavela vallu group lo adigithey then we'll extend,,,,,,
 Yes,,,,,,
 ‎This message was deleted.,,,,,,
 What did you tell them exactly ?,,,,,,
 That we'll let them know about the extension soon,,,,,,
 I don't think everyone contributed,,,,,,
 ‎,,,,,,
 It's really bad if only three of them does work,,,,,,
" Let's give time till tomorrow evening, we'll tell everyone to think ",,,,,,
,,,,,,
 Sarey,,,,,,
" Since , there is a confusion and it was too late to clarify, we'll give you an extension. ",,,,,,
,,,,,,
,,,,,,
 Extension ani peddam,,,,,,
 No need to justify everything,,,,,,
 Ya,,,,,,
 Ok,,,,,,
 Put the msg,,,,,,
 Okay,,,,,,
 We are granting you an extension for the taglines task.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Remove granting,,,,,,
 What should I put in its place ?,,,,,,
 And put it to be 4 PM,,,,,,
 It's a holiday anyway tomorrow,,,,,,
 They'll do it by 4,,,,,,
 We'll be extending the,,,,,,
 How is it going to make any difference.... granting/ allowing.,,,,,,
,,,,,,
 That's what ,,,,,,
,,,,,,
 Granting sounds more weird,,,,,,
 So yeah,,,,,,
 Sare edoti,,,,,,
 Jaldi,,,,,,
 Chal...We clearly told it as Friday 😂.....none of them even bothered to ask whether it's Friday of 15th,,,,,,
 We are giving you an extension for the taglines task.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Yeah post,,,,,,
 Shall i?,,,,,,
 Yessss,,,,,,
 We are giving you an extension for the taglines task.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Shoot!,,,,,,
 This,,,,,,
 Can you take it ,,,,p?,,
 Pettu bey first,,,,,,
 Arey count the acknowledgments....30mins 15 rakapothe dhamki ivvali 😂,,,,,,
 Ahhh,,,,,,
 Barabar,,,,,,
 These people are following our footsteps ✊🏻,,,,,,
,,,,,,
 Atleast we asked for it. Ee case lo Anni freebies ae 😂😂,,,,,,
 We should be more strict now,,,,,,
 Yey Jaan,,,,,,
 Yup,,,,,,
 Ee Harsh Aggarwal Okka sari kuda acknowledge cheyale....@919490580080 403 lo veediki cinema chupinchali 😂,,,,,,
 402 *,,,,,,
 Abbboooo,,,,,,
 Only 6 acknowledgements yet,,,,,,
7,,,,,,
 -_-,,,,,,
 Migatha andharikiii 402 lo untundhi,,,,,,
 402 enti,,,,,,
 Shivaji movie lo 'office room' gurtundha?,,,,,,
 Ohhh 😂😂😂😂,,,,,,
 Ma apartment lo flat num 402 is kinda free. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Wooooow,,,,,,
 😈,,,,,,
 ‎This message was deleted.,,,,,,
 If my parents are okay with it,,,,,,
 Yeyy,,,,,,
 Inkoti mi daggire 😂,,,,,,
,,,,,,
 Yasss,,,,,,
 Kani vallu vasthara intha duram 😂,,,,,,
 Emo le,,,,,,
,,,,,,
,,,,,,
 Director interviews bayata vaddu,,,,,,
 First mana kids agendas ivvani ,,,,,,
,,,,,,
,,,,,,
 Avunu 🤭,,,,,,
" And yeah , as far as I saw , there was no double delegation committee in CBITMUN",,,,,,
 Yes,,,,,,
 We'll have then,,,,,,
 30 min done,,,,,,
 11 acknowledgements,,,,,,
 ‎.,,,,,,
 Who all aren't supporting RCB today 😂,,,,,,
 Me🤚🏻,,,,,,
 Me,,,,,,
 😂😂,,,,,,
 Any AaaaarCeeeeeBeeee fans here ?,,,,,,
 Yayyy,,,,,,
 Me,,,,,,
 Me,,,,,,
 Me,,,,,,
 Okay.... there's an offensive meme coming up 😂,,,,,,
 🙁,,,,,,
 ‎,,,,,,
 Waiting 🙄,,,,,,
 Revannth *replied*,,,,,,
,,,,,,
 Oh xD,,,,,,
 Thank God,,,,,,
,,,,,,
,,,,,,
 Yup tell no,,,,,,
 *Substantial*,,,,,,
" Revannth, Tejaswie and Suraj",,,,,,
 🙄,,,,,,
 Every freakin thing they had to do,,,,,,
 These people did,,,,,,
 🙄,,,,,,
 Did you understand the division?,,,,,,
 ‎,,,,,,
 Yes. Can't type everything here. Con call tomorrow ?,,,,,,
 Eyyyyyy yay,,,,,,
 Yup,,,,,,
 😎,,,,,,
 🤭,,,,,,
 Is he mocking the hard work of last year's CDAs? 🤭,,,,,,
 ‎,,,,,,
 Phir se college jaana padega,,,,,,
 Whennn ?,,,,,,
 There’s one almanac in the website,,,,,,
 We need 2018-19,,,,,,
 Did Harsh Aggarwal see the message?,,,,,,
 ‎,,,,,,
 😂😂,,,,,,
 😂😂,,,,,,
 Sriraag's fav meme material 😂🔥,,,,,,
 I can hear this image 😂😂,,,,,,
 Anybody up?,,,,,,
 Mre,,,,,,
 Mee,,,,,,
 Chi,,,,,,
 🤦🏻‍♂,,,,,,
 Bad Bowling,,,,,,
 RCB wins because of bad bowling ,,,,3,,
 Aba cha,,,,,,
 Lol😂,,,,,,
" Guys,",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 One basic thing we do in these meetings is give them the sponsorship proposal. ,,,,,,
,,,,,,
 We’ll decide on the dates once Sandya Mam tells us the status of meeting with the prince,,,,,,
 Principal*🤦🏻‍♂️,,,,,,
 https,,,,//blog.hubilo.com/companies-approach-event-sponsorship/,,
 ‎,,,,,,
 we can have them,,,,,,
 once check this link out,,,,,,
 ‎,,,,,,
 http,,,,//blog.townscript.com/companies-that-sponsor-college-events/,,
 hey we can have online payment partners ?,,,,,,
 We'll be talking delegate fee through online payment only i guess,,,,,,
 Right!?,,,,,,
 so we can have them as partners,,,,,,
 Have whom?,,,,,,
 carpediem had insider kada?,,,,,,
 townscript is also there,,,,,,
 see this link,,,,,,
 Insider was for selling passes right,,,,,,
 yeahh,,,,,,
 here also they'll get a mail for payment,,,,,,
 we canverify it at the conference,,,,,,
 other muns do it too,,,,,,
 We'll have to pay town script for doing our online payments.,,,,,,
,,,,,,
,,,,,,
 partner,,,,,,
 HNMUN+Sponsorship+&+Advertising+Packet+2018.pdf ‎document omitted,,,,,,
 arey,,,,,,
 sponsorship proposal we'll keep it white and koncham black and yellow,,,,,,
 not like last year black,,,,,,
 https,,,,//www.bitsmunhyd.in/sponsors.html,,
 What's jamboree!?,,,,,,
 first link lo undha?,,,,,,
 Bits had two gre/ gmat institutes as sponsors,,,,,,
 ‎,,,,,,
 Ya adhe this and Manhattan review,,,,,,
 hey we can have two people and convince them to give us more so that we only publicise them,,,,,,
 like we can potray as if there are many people who are ready to sponsor ani,,,,,,
 Even Princeton review is also gre institute only,,,,,,
 auction laga,,,,,,
 yeahh,,,,,,
 We’ll have to give them some share,,,,,,
 One thing if one GRE/GMAT Institute is sponsoring us why will the others show interest?,,,,,,
 @918790663399 nee theory chepu,,,,,,
 I feel like we are doing all this without any plan . ,,,,,,
,,,,,,
,,,,,,
 Arey it's fine. Everyone is giving their ideas anthe kada.,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Type chese opika ledu😅,,,,,,
" I meant , without a timeline and without division.",,,,,,
 Ya that we need to,,,,,,
 I believe this is the first and the foremost thing we must do. ,,,,,,
,,,,,,
 We’ll start working on it then,,,,,,
 For that all of us have to sit together,,,,,,
" Even I feel the same. We should sit somewhere or talk over phone, discuss what our individual strengths are, discuss who is better at doing what and have they done it before. ",,,,,,
,,,,,,
,,,,,,
 first we'll have to be sorted with the departments,,,,,,
 Okay,,,,,,
 what all departments do we have ani,,,,,,
" And we have to maintain a separate sheet for our work division. Wherein, we will keep updating the progress of our work.",,,,,,
 then we can divide the work,,,,,,
 yup,,,,,,
 Okay,,,,,,
 There is no fixed list of depts. We have to analyse the work that we have and decide them ourselves.,,,,,,
 This is a skeletal structure of how depts can be,,,,,,
 yeah so when to we discuss that?,,,,,,
 is everybody up for a call today?,,,,,,
 What time,,,,,,
 afternoon 12??,,,,,,
 In an other 10 mins ,,,,,,
,,,,,,
 oh okie,,,,,,
 Nen movie ki pothunna 😅,,,,,,
 nuv kuda na?,,,,,,
 Em movie ra,,,,,,
 Krishnarjuna Yudham,,,,,,
 nani da?,,,,,,
 Inkevaru 🤨,,,,,,
 Show time!?,,,,,,
 my frienddd,,,,,,
11,,,,,,
 Malli intiki eppudu vastav ?,,,,,,
 look all three of us are doing enquiry😂😂😂,,,,,,
2,,,,30,,
 Fine,,,,,,
 Aipoindha ,,,,,,
,,,,,,
 Then call at 3!?,,,,,,
 😂😂,,,,,,
 jao beta jao tum azaad ho,,,,,,
 Granted delegate,,,,,,
 😂😂,,,,,,
 Is everybody fine,,,,,,
" Mostly, can’t tell if something pops up",,,,,,
 I’m fine,,,,,,
 https,,,,//outreach.un.org/mun/content/step-step-outline-organizing-mun,,
 I read this while preparing for interview😅,,,,,,
 wow,,,,,,
 our thing is different kada ?,,,,,,
 Basic outline same kada,,,,,,
 ha,,,,,,
 Arey we need to apply forUNIC also,,,,,,
 whats that?,,,,,,
 😅,,,,,,
 bangladesh ani edo untadi,,,,,,
 certificate meed a,,,,,,
 ada?,,,,,,
 Bhutan*,,,,,,
 ooh okie,,,,,,
" If a MUN had that  unic Ka stamp, that means the MUN is legit",,,,,,
 Anno,,,,,,
 Anni,,,,,,
 We'll have to submit last year's count,,,,,,
 oooh okie got it,,,,,,
 Will that depend on the count?,,,,,,
 Just not the count. There are more stuff too,,,,,,
" Jaanvi, Suneel and I will take up the sponsorship proposal.",,,,,,
 Okie,,,,,,
 Forget the rest ,,,,,,
,,,,,,
 Interval a ?,,,,,,
 Baagunda movie,,,,,,
 Yaaa good,,,,,,
 We had these triangular prism type placards in 2015 also. ,,,,,,
,,,,,,
 Is everyone free right now ?,,,,,,
 Triangular prism ?,,,,,,
 Yea,,,,,,
 Yup,,,,,,
 I'm having lunch,,,,,,
 Give me 5 min,,,,,,
 Yup,,,,,,
 Done,,,,,,
 Shashank ?,,,,,,
 Arey somebody add me back,,,,,,
 Me too,,,,,,
 Signal poyindi,,,,,,
 Add me also,,,,,,
 I added u kada anduke needi kuda cur ayindi,,,,,,
 Cut *,,,,,,
 Only we both are here,,,,,,
 Ya,,,,,,
 Cut aindi,,,,,,
 Cut ayindi,,,,,,
 Arey Suneel cut chesava ?,,,,,,
 Nen cut chesthe andharikiii Ela poindhi 😂,,,,,,
 Nuvve add chesav kada,,,,,,
 First successful conference call✊🏻😛,,,,,,
 🤣,,,,,,
 Hehe yeasss,,,,,,
 ✊🏼,,,,,,
 Report (Repaired) ‎document omitted,,,,,,
 This is the report which they submitted to Principal,,,,,,
 I won 500 😂,,,,,,
,,,,,,
 That's why I left the call,,,,,,
 Sponsor for 50 certificates found,,,,,,
 😂😂,,,,,,
 Match Mumbai gelisthey inko 500 😁,,,,,,
 If it doesn't win!?,,,,,,
 Arey apudu em muns unai,,,,,,
 7 8 9,,,,,,
 IAPS and IGC,,,,,,
 Both in bangalore,,,,,,
 Are they institution backed?,,,,,,
 This I really good,,,,,,
 Arey ee bets tho Sponsorship raise cheddam ra,,,,,,
 Avunu,,,,,,
 Who's good at it ?,,,,,,
 1000 Ni 1L cheyali 😂,,,,,,
 Arey can you send the doc that juniors sent?,,,,,,
 MUNS AND ALMANACS. • ‎8 sheets ‎document omitted,,,,,,
 1k ivvu ,,,,,,
,,,,,,
 Just see ibs term 4 ends is acc to last year ah,,,,,,
 I should give,,,,,,
 Did we give them 4PM or 5 PM deadline?,,,,,,
4,,,,,,
 Let us not ask,,,,,,
 We'll see when they'll give,,,,,,
 I'll ask,,,,,,
 We have to,,,,,,
 We need not remind them,,,,,,
 Sent,,,,,,
 😂,,,,,,
 😂😂,,,,,,
 45 taglines😮,,,,,,
 Aa first tagline edi aithe undo........took me back to those days 😂,,,,,,
 They did a lot better than us,,,,,,
 I liked diplomacy deciphered,,,,,,
 Sameee,,,,,,
 17 is our ICC tagline,,,,,,
 We kind off gave second one too,,,,,,
 19 was given by RCB fan 😂,,,,,,
 Haa,,,,,,
 Olalala eyo,,,,,,
 Diplomacy forever entra,,,,,,
 Resolutions to revolutions anta,,,,,,
 43 😳,,,,,,
 Infinite possibilities??,,,,,,
 I liked spearheading legacies,,,,,,
 One of a kind ?,,,,,,
 ante Theda Ani 😛,,,,,,
 No,,,,,,
 It is UNIQUE,,,,,,
 Make. Believe. ???,,,,,,
 Similar to one of the taglines given by them,,,,,,
 ‎,,,,,,
 We weren’t bad,,,,,,
 Yup me too,,,,,,
 How about Diplomatic Rendezvous??,,,,,,
 ‎,,,,,,
 We can,,,,,,
 8 th edition no,,,,,,
 But getting chairs and prize money and searching hotels with sufficient halls will be a problem,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 😭😭😭❤,,,,,,
 Woooow 😍😍😍,,,,,,
 But yeah,,,,,,
 ❤❤,,,,,,
 This legacy is what we are asked to carry,,,,,,
 Yup,,,,,,
 Woah,,,,,,
 So are we meeting at college on Monday?,,,,,,
 Ahh,,,,,,
 Yeah,,,,,,
 Tuesday right!?,,,,,,
 After ma'am meets principal,,,,,,
 For that Secunderabad thing,,,,,,
 We had to go from college kada,,,,,,
 Not from college,,,,,,
 Time waste,,,,,,
 So no one is coming to college?,,,,,,
 On Monday ?,,,,,,
 Who's watching the match?,,,,,,
 Mere,,,,,,
 Mee*,,,,,,
 Imm,,,,,,
 Pray for Mumbai please ☹️😭,,,,,,
 Me,,,,,,
 500 ah,,,,,,
 Yes Mumbai,,,,,,
 Go mi,,,,,,
 I don't want hattrick of close encounter losses,,,,,,
 And my 500 are at stake,,,,,,
 Ami Mumbai,,,,,,
 Ami kadhu bey ,,,,,,
,,,,,,
 Goooooo!,,,,,,
 ☹️☹️😭😭☹️☹️😭😭,,,,,,
 🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀,,,,,,
 😅😅,,,,,,
 😑😑😑😑😑😑😑😑😑😑😑,,,,,,
 😑😑😑😑😑😑😑😑😑😑😑,,,,,,
 😑😑😑😑😑😑😑😑😑😑😑,,,,,,
 Chi,,,,,,
 Waste,,,,,,
 🤫,,,,,,
 Super over ? 😅,,,,,,
 Impossible,,,,,,
 I'll kill everyone,,,,,,
 If they take it to last ball and lose,,,,,,
 Ufff,,,,,,
 Vammo,,,,,,
 Woooo,,,,,,
 Can Fizz do it ?,,,,,,
 .,,,,,,
 He should,,,,,,
 Live commentary😂,,,,,,
" I was supporting MI initially, but the way DD pulled the match back after 10 overs.....I changed party 😂😂",,,,,,
 Told you 😑😑😑😑😑😑😑😑,,,,,,
 3 last over finishes and Mumbai lost all 3. ,,,,,,
,,,,,,
 We just lost 50 certificates🙁,,,,,,
 Aah. That makes me feel sad now 😕,,,,,,
 😂,,,,,,
100,,,,,,
 Not 50,,,,,,
 Dedication levels,,,,,,
 Badhalo kuda cost marchipole,,,,,,
 🙌🏼🙌🏼😂😂,,,,,,
" In a few mins from now, we'll see you at Kolkata folks",,,,,,
 *#EeSaariCupMande*,,,,,,
 😂😂,,,,,,
 Chi yak ,,,,,,
,,,,,,
 😒😒😒😒,,,,,,
 😂,,,,,,
 ‎,,,,,,
 😂😂,,,,,,
 ‎,,,,,,
 Gurthucheyyaku😑,,,,,,
,,,,,,
 Sare 😂,,,,,,
 Am planning to bet a lesser amount for KKR vs SRH,,,,,,
 Certificates varaku cover ayyela chusko 😛,,,,,,
 ☝🏼,,,,,,
 @919160344049 ,,,,,,
,,,,,,
 Nope,,,,,,
 My 200 safe I guess ,,,,,,
,,,,,,
 Anukunta,,,,,,
" If I go into losses , ",,,,,,
,,,,,,
 Get 10L sponsor and take your salary🙈🙈,,,,,,
 Rey,,,,,,
,,,,,,
,,,,,,
 Yeaa,,,,,,
 Yea,,,,,,
 At least till the next 5 editions,,,,,,
 Yeah,,,,,,
 Rey,,,,,,
 Rey,,,,,,
 Rey,,,,,,
 Rey,,,,,,
 Rey,,,,,,
 Rey Rey,,,,,,
 Rey rey rey,,,,,,
 Rey rey rey rey,,,,,,
 Orrey,,,,,,
 Arey,,,,,,
 Arey rey,,,,,,
 Aapandi ra reyyyy,,,,,,
 😂,,,,,,
 Sarey,,,,,,
 Sarey,,,,,,
 Marey,,,,,,
 Po ra Rey,,,,,,
 Pothai ,,,,,,
,,,,,,
" Nuv inka betting apai, loss lu vaddu manaki",,,,,,
 Veediki matram finances work ivvaodu manam 😛😂,,,,,,
 Mama varsham paddadi ra,,,,,,
,,,,,,
,,,,,,
 yeah,,,,,,
 Hopefully,,,,,,
" Btw , ",,,,,,
,,,,,,
 Post it here,,,,,,
 Asssalu vaddu,,,,,,
 Yes. Pliss,,,,,,
 I have and my camera quality is amazing,,,,,,
 Yeah,,,,,,
,,,,,,
 It's okay re ,,,,,,
,,,,,,
 We'll let jaaanvi do the finances. She was good at handling ICC stuff RT,,,,,,
 Okay,,,,,,
 I will end up counting cash 1000 times 😂😂,,,,,,
 Yeah,,,,,,
,,,,,,
 It won’t be thousands this time,,,,,,
 No,,,,,,
 I mean I will count the money a thousand times,,,,,,
 I can’t count also,,,,,,
 Ade antunna ,,,,,,
,,,,,,
 No you should count,,,,,,
 Hehe Velgindi 😅,,,,,,
 ‎,,,,,,
 Paper meeda a hole enti ??,,,,,,
 Undi munde,,,,,,
 What a beautiful well structured timeline,,,,,,
,,,,,,
 Nuvve rasinav,,,,,,
 😂😝🤷🏻‍♀,,,,,,
 Andhuke ,,,,,,
,,,,,,
 ‎,,,,,,
 2015 uh ?,,,,,,
 Self dappa 😜,,,,,,
 Wooow😂😂,,,,,,
 Is anything missing in this,,,,,,
 Every week publicity?,,,,,,
 ‎,,,,,,
 I took this 🙈🙈,,,,,,
 Wow,,,,,,
 Who’ll win?😛,,,,,,
 EsssAaarrEchh!,,,,,,
 And that's how you storm into the fortress of the Knight Riders 🙌🏼,,,,,,
 Yes,,,,,,
 ‎This message was deleted.,,,,,,
 😂😂,,,,,,
 Yea🐰,,,,,,
 Pro tip,,,,#NAME?,,
 😅😅,,,,,,
 😂,,,,,,
 ‎,,,,,,
 How many are free RN? ,,,,,,
,,,,,,
 Me,,,,,,
 Gimme 15mins I'll be coming back,,,,,,
 Me,,,,,,
 We'll put it at 10 . ,,,,,,
,,,,,,
 okiee,,,,,,
 Me,,,,,,
 I'm outside.,,,,,,
 arey first we need to get followers for instagram handle,,,,,,
 we should be able to convince sponsors that we have a lot of crowd to publicise,,,,,,
 @919160344049 @917995470449 first you guys follow😂,,,,,,
 Okay 😂,,,,,,
 I'm back,,,,,,
 cc announce chesinapudu we'll post on insta also,,,,,,
 First Facebook lo we have to officially announce that we are now on Instagram and Twitter...... automatic ga people will start following 😃,,,,,,
 Let this be the first post🙈,,,,,,
 Does anyone know how WhatsApp Business works ?,,,,,,
 It might help us in many ways,,,,,,
 Okay🙈,,,,,,
 Tree spamming,,,,,,
 ‎,,,,,,
 that jahnavi reddy is not me,,,,,,
 ooh wait,,,,,,
 jaahnav a😂😂,,,,,,
 Jaahnav Reddy is my classmate 😂,,,,,,
 we'll sue this guy,,,,,,
 😂yeahh,,,,,,
 Followed by Revanth anta 🙄😒,,,,,,
 What about this ,,,,,,
,,,,,,
 Ade kada😅,,,,,,
 I think everyone's here,,,,,,
 I’m ready,,,,,,
 Iam there too,,,,,,
 Me too,,,,,,
 are we talking or no?,,,,,,
 iam calling,,,,,,
 Arey I can't today. You people decide and tell me noe.,,,,,,
 Yeass,,,,,,
 Add me 🙈,,,,,,
 Call over,,,,,,
 It's over 😂,,,,,,
 Better luck next time😂,,,,,,
 😅😅☹️,,,,,,
 Summary of the call ,,,,,,
